period,mmm_b2c_acq_dma,gross_add_true,gross_add_tot,dm_volume,dm_spend,audio_spend,video_spend,display_spend,paid_search_spend_brand,paid_search_spend_unbranded,paid_search_spend,social_spend,spot_tv_gm_spend,spot_tv_mc_spend,spot_tv_spend,dr_gm_tv_spend,dr_mc_tv_spend,tv_spend,radio_gm_spend,radio_mc_spend,radio_spend,print_spend,radio_land_gm_spend,radio_land_mc_spend,radio_dj_gm_spend,radio_dj_mc_spend,sp_price,dp_price,premier_video_offer,financial_offer,equipment_offer,istart_offer,financial_offer_amount,tot_offer_cnt,winback_offer,competitive_offer,google_altice_search_idx,google_comp_search_idx,google_non_brand_search_idx,competition,hh_cnt,avg_tot_bill_per_hh,avg_video_bill_per_hh,avg_ov_bill_per_hh,avg_ool_bill_per_hh,inflation,big_holiday,end_of_month,q4_tag,yearend_flag,awnd,prcp,snow,snwd,tmax,tmin,wdf2,wdf5,wsf2,wsf5,covid_cum_confirmed_cases,covid_cum_deaths,covid_daily_confirmed_cases,covid_daily_deaths,home_pass,hurricane_search
2019-07-21,DALLAS-FT WORTH TX,498,564,34876.894847167634,10685.836210066165,4.0,4252.0,8738.0,18693.78,27869.39,46563.17,3846.0,0.0,0.0,0.0,0.0,0.0,0.0,22117.0,0.0,22117.0,5234.12,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,75040.0,1132781.62,339571.89,-0.2222222222222222,589,97.82,43.76,1.16,52.9,1.8000000000000005,0.0,0,0,0,7.2630952380952385,0.005014005602240896,0.0,0.0,91.27964743589745,69.72466422466422,125.53571428571426,129.4047619047619,15.986309523809526,21.602976190476195,0.0,0.0,0.0,0.0,186797.0,2.0
2019-07-21,EUREKA CA,148,190,10422.160261507936,3193.217114010896,0.0,570.0,844.0,1258.82,1082.43,2341.25,281.0,2618.0,0.0,2618.0,14992.3,0.0,17610.3,2699.6,0.0,2699.6,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,13583.78,5789.19,4427.03,-0.2222222222222222,190,86.84,22.03,1.07,63.74,1.8000000000000005,0.0,0,0,0,4.935714285714285,7.936507936507937e-05,0.0,0.0,67.21428571428571,54.01785714285714,267.85714285714283,265.7142857142857,11.478571428571426,15.614285714285714,0.0,0.0,0.0,0.0,55820.0,4.0
2019-07-21,GREENVILLE-NEW BERN-WASH NC,490,591,30488.833033015733,9341.389979082933,0.0,1793.0,3049.0,7851.46,4791.91,12643.37,1647.0,0.0,0.0,0.0,12384.5,0.0,12384.5,3301.4,0.0,3301.4,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,46290.81,106347.03,21840.0,-0.2222222222222222,573,82.19,25.75,1.61,54.83,1.8000000000000005,0.0,0,0,0,8.728571428571428,0.2265302601742452,0.0,0.0,89.73492063492064,69.32420634920635,111.42857142857143,112.85714285714286,17.728571428571428,24.42857142857143,0.0,0.0,0.0,0.0,163295.0,0.0
2019-07-21,HOUSTON TX,519,596,33369.0237208341,10223.84370894198,0.0,3864.0,10976.0,12060.85,20682.49,32743.340000000004,3396.0,0.0,0.0,0.0,0.0,0.0,0.0,30995.25,0.0,30995.25,2005.11,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,66261.62,936441.08,247800.0,-0.2222222222222222,595,90.52,35.11,0.93,54.47,1.8000000000000005,0.0,0,0,0,5.468253968253968,0.034315347315929244,0.0,0.0,91.8687996031746,70.46676587301587,144.88888888888894,127.65079365079364,15.36952380952381,20.38063492063492,0.0,0.0,0.0,0.0,178721.0,2.0
2019-07-21,JONESBORO AR,146,198,9329.345786219399,2858.3926824755,0.0,203.0,551.0,2361.1,1540.4,3901.5,731.0,0.0,0.0,0.0,14883.5,0.0,14883.5,1898.9,0.0,1898.9,1302.0,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,198,87.28,36.16,0.96,50.16,1.8000000000000005,0.0,0,0,0,5.6000000000000005,0.0020357142857142857,0.0,0.0,86.84285714285713,65.94285714285714,94.28571428571428,150.0,14.442857142857143,19.88571428571429,0.0,0.0,0.0,0.0,49967.0,2.0
2019-07-21,LAKE CHARLES LA,200,253,15841.048783001033,4853.495514224765,0.0,296.0,780.0,3279.25,4405.04,7684.29,882.0,7004.0,0.0,7004.0,11723.200000000004,0.0,18727.200000000004,4545.8,0.0,4545.8,2622.52,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,20848.65,13886.49,7370.81,-0.2222222222222222,250,93.24,43.42,1.65,48.17,1.8000000000000005,0.0,0,0,0,7.014285714285713,0.2165433732933733,0.0,0.0,89.0357142857143,70.5,118.57142857142857,108.57142857142857,16.614285714285714,21.11428571428572,0.0,0.0,0.0,0.0,84843.0,2.0
2019-07-21,LITTLE ROCK AR,290,369,24465.190353747206,7495.822610178962,0.0,2250.0,3142.0,5480.57,10978.21,16458.78,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,4628.25,0.0,4628.25,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,30240.0,113838.92,38140.54,-0.2222222222222222,369,96.16,35.16,0.68,60.33,1.8000000000000005,0.0,0,0,0,4.135064935064936,0.019931920000366088,0.0,0.0,87.04857142857145,64.88009523809525,120.84415584415585,134.87012987012992,11.588961038961036,15.793506493506491,0.0,0.0,0.0,0.0,131033.0,2.0
2019-07-21,LUBBOCK TX,436,580,27533.958287429483,8436.054005483209,0.0,482.0,2187.0,5237.77,5997.44,11235.21,1812.0,3952.5,0.0,3952.5,16063.300000000005,0.0,20015.800000000007,3417.0,629.0,4046.0,2887.5,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,32252.97,20508.11,10738.38,-0.2222222222222222,605,87.5,37.12,0.72,49.66,1.8000000000000005,0.0,0,0,0,10.2,0.0009065934065934066,0.0,0.0,91.36904761904762,66.60714285714286,121.42857142857143,117.14285714285714,19.38571428571429,24.285714285714285,0.0,0.0,0.0,0.0,147469.0,2.0
2019-07-21,MONROE-EL DORADO LA-AR,130,162,10837.030202408521,3320.3279779903332,0.0,413.0,710.0,2014.91,3082.09,5097.0,592.0,0.0,0.0,0.0,10506.0,0.0,10506.0,1258.0,0.0,1258.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,9724.32,35824.86,10609.73,-0.2222222222222222,162,97.85,37.43,1.7,58.72,1.8000000000000005,0.0,0,0,0,5.25,0.2352490079365079,0.0,0.0,90.0844155844156,67.46103896103897,118.57142857142857,118.57142857142857,15.192857142857143,20.857142857142858,0.0,0.0,0.0,0.0,58042.0,2.0
2019-07-21,"NEW YORK, NY",8893,10819,889785.0,277161.9947240309,2068.0,132467.0,177498.0,308013.0,254895.0,562908.0,47541.02,314160.0,40583.25,354743.25,302345.0,55883.25,712971.5,25982.035,8096.709,34078.744,5040.0,0.0,0.0,0.0,0.0,24.99,64.99,1.0,1.0,0.0,1.0,200.0,4.0,0.0,1.0,1932529.73,1913444.32,598942.7,0.5625,10795,111.01,51.06,2.99,56.96,1.8000000000000005,0.0,0,0,0,4.94873949579832,0.3299932647909975,0.0,0.0,85.94351663391096,66.14038173128137,205.7142857142857,200.3809523809524,15.035238095238096,20.611428571428565,0.0,0.0,0.0,0.0,0.0,2.0
2019-07-21,ODESSA-MIDLAND TX,215,259,18627.137558031867,5707.117616970567,0.0,1811.0,1470.0,4269.32,5617.36,9886.68,1519.0,5601.5,0.0,5601.5,30234.5,0.0,35836.0,2915.5,1181.5,4097.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,21945.95,25903.78,12047.57,-0.2222222222222222,233,93.64,36.8,0.67,56.17,1.8000000000000005,0.0,0,0,0,9.783928571428572,0.08666421503666402,0.0,0.0,93.00819088319088,66.97069597069596,138.92857142857142,141.96428571428572,21.958928571428565,26.953571428571426,0.0,0.0,0.0,0.0,99765.0,2.0
2019-07-21,OKLAHOMA CITY OK,255,320,23745.23603686483,7275.237780518877,0.0,1314.0,1513.0,4223.56,4254.51,8478.07,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,4853.5,0.0,4853.5,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,20878.92,152289.73,42575.14,-0.2222222222222222,337,87.26,28.04,0.88,58.34,1.8000000000000005,0.0,0,0,0,9.226666666666668,0.0060012900191471616,0.0,0.0,90.18061224489796,64.21006235827664,140.76190476190476,142.38095238095238,17.833333333333332,23.79809523809525,0.0,0.0,0.0,0.0,127177.0,4.0
2019-07-21,PARKERSBURG WV,130,166,16719.146592206904,5122.533495005726,0.0,486.0,1012.0,1987.12,302.75,2289.87,560.0,5057.5,0.0,5057.5,11809.9,0.0,16867.4,1207.0,0.0,1207.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,144,107.85,48.64,2.32,56.89,1.8000000000000005,0.0,0,0,0,2.8380952380952387,0.15696906887755105,0.0,0.0,85.2893772893773,62.14285714285713,250.952380952381,274.7619047619048,13.342857142857142,18.995238095238093,0.0,0.0,0.0,0.0,89546.0,4.25
2019-07-21,PHOENIX AZ,420,536,37974.602853234974,11634.934474819924,0.0,1898.0,3438.0,6686.39,4374.24,11060.63,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.1609999999996,0.0,3159.1609999999996,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,38647.57,837616.22,146674.59,-0.2222222222222222,522,87.47,25.18,1.24,61.05,1.8000000000000005,0.0,0,0,0,7.6567460317460325,0.019017760040509896,0.0,0.0,98.82649707676272,72.49974144954794,218.4920634920635,218.4379509379509,20.842532467532468,27.52431457431457,0.0,0.0,0.0,0.0,203388.0,4.5
2019-07-21,RALEIGH-DURHAM NC,143,166,10744.795391065185,3292.0684069706012,0.0,800.0,1458.0,4163.35,3453.42,7616.77,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,19198.92,560718.92,102608.65,-0.2222222222222222,159,98.58,37.54,1.6,59.43,1.8000000000000005,0.0,0,0,0,6.121428571428571,0.301985101870406,0.0,0.0,89.23760932944607,68.47835276967929,116.42857142857143,174.28571428571428,17.657142857142855,23.42142857142857,0.0,0.0,0.0,0.0,57548.0,0.25
2019-07-21,SAN ANGELO TX,194,268,11597.500620629975,3553.326424879734,0.0,721.0,1053.0,2943.74,756.93,3700.67,537.0,2215.1,0.0,2215.1,17289.0,0.0,19504.1,1371.9,666.4000000000002,2038.3,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,268,86.08,27.58,0.92,57.59,1.8000000000000005,0.0,0,0,0,6.9785714285714295,0.010763605442176872,0.0,0.0,94.52857142857144,63.957142857142856,82.85714285714286,83.92857142857143,18.31785714285715,25.30357142857143,0.0,0.0,0.0,0.0,62115.0,2.0
2019-07-21,SHREVEPORT LA,275,337,19750.94591729408,6051.438179658341,0.0,767.0,1155.0,4380.67,4327.21,8707.880000000001,1156.0,0.0,0.0,0.0,14552.0,0.0,14552.0,1980.5,0.0,1980.5,380.63,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,29997.84,75494.05,23981.62,-0.2222222222222222,338,89.29,35.2,1.32,52.77,1.8000000000000005,0.0,0,0,0,6.1085714285714285,0.029009188034188036,0.0,0.0,90.7287878787879,68.03203463203465,109.42857142857143,137.14285714285714,16.114285714285714,22.085714285714282,0.0,0.0,0.0,0.0,105784.0,2.25
2019-07-21,SPRINGFIELD MO,206,259,18470.114326574894,5659.007699505802,0.0,1357.0,2404.0,3585.66,5586.81,9172.47,995.0,0.0,0.0,0.0,6744.75,0.0,6744.75,3544.5000000000005,0.0,3544.5000000000005,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,18903.78,72103.78,25881.08,-0.2222222222222222,255,89.28,30.22,0.66,58.4,1.8000000000000005,0.0,0,0,0,5.045238095238095,0.08740971155487284,0.0,0.0,86.23809523809523,63.638655462184865,155.47619047619042,191.66666666666669,12.695238095238096,18.702380952380953,0.0,0.0,0.0,0.0,98924.0,2.5
2019-07-21,ST JOSEPH MO,78,119,8557.672759332761,2621.961899024999,0.0,447.0,911.0,2130.66,1042.85,3173.51,455.0,3298.0,0.0,3298.0,9669.600000000002,0.0,12967.600000000002,2771.0,0.0,2771.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,119,87.31,24.6,1.51,61.2,1.8000000000000005,0.0,0,0,0,7.671428571428572,0.28525,0.0,0.0,84.0,62.714285714285715,115.71428571428572,131.42857142857142,17.928571428571427,23.985714285714284,0.0,0.0,0.0,0.0,45834.0,2.25
2019-07-21,TULSA OK,85,103,8827.468918019233,2704.624004538179,0.0,582.0,882.0,2170.95,2336.7,4507.65,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,10337.3,115405.41,35718.92,-0.2222222222222222,86,97.21,39.37,1.02,56.81,1.8000000000000005,0.0,0,0,0,7.759863945578233,0.0455964956119652,0.0,0.0,89.1469387755102,65.2265306122449,111.56462585034014,116.1904761904762,16.822789115646255,22.472108843537413,0.0,0.0,0.0,0.0,47279.0,3.25
2019-07-21,TYLER-LONGVIEW TX,504,658,36694.14468280463,11242.618405886084,0.0,2859.0,4379.0,9361.38,12217.97,21579.35,2546.0,6154.0,0.0,6154.0,18504.5,0.0,24658.5,8705.7,1278.4,9984.1,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,48205.41,38836.76,19721.08,-0.2222222222222222,628,96.19,33.71,1.48,61.01,1.8000000000000005,0.0,0,0,0,5.741071428571429,0.02090946969696969,0.0,0.0,91.21336938194081,68.64216975793167,129.59183673469386,130.20408163265307,15.995918367346935,21.730612244897962,0.0,0.0,0.0,0.0,196530.0,2.0
2019-07-21,VICTORIA TX,70,111,6327.9802146726415,1938.8125121472103,0.0,410.0,697.0,1854.4,1159.53,3013.930000000001,344.0,4632.5,0.0,4632.5,4649.5,0.0,9282.0,2658.8,1599.7,4258.5,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,111,97.03,34.94,1.17,60.92,1.8000000000000005,0.0,0,0,0,7.942857142857143,0.01915891444297017,0.0,0.0,93.2970238095238,69.73928571428571,171.42857142857142,157.14285714285714,20.271428571428565,26.885714285714286,0.0,0.0,0.0,0.0,33892.0,2.0
2019-07-21,WACO-TEMPLE-BRYAN TX,534,744,22383.18553332308,6857.922860298356,0.0,1626.0,2540.0,5850.55,5557.33,11407.88,1151.0,0.0,0.0,0.0,15651.900000000012,0.0,15651.900000000012,1708.5,890.8,2599.3,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,35900.54,130570.81,31110.27,-0.2222222222222222,740,81.51,19.68,0.46,61.36,1.8000000000000005,0.0,0,0,0,7.440259740259743,0.002969182209280948,0.0,0.0,93.890756302521,69.71428571428571,97.53246753246755,94.93506493506494,18.133766233766234,24.11038961038961,0.0,0.0,0.0,0.0,119882.0,2.0
2019-07-28,ABILENE-SWEETWATER TX,241,352,4525.333141403266,1574.1927636533692,0.0,860.0,1636.0,3371.65,4567.25,7938.9,713.0,3459.5,0.0,3459.5,11860.9,1037.0,16357.4,1074.4,935.0,2009.4,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,23209.73,14643.24,7938.38,0.08,352,88.64,28.5,1.08,59.07,1.7571428571428571,0.0,1,0,0,9.285714285714286,0.008883219954648526,0.0,0.0,98.72982804232805,72.25198412698413,168.57142857142858,174.28571428571428,18.04285714285714,22.97142857142857,0.0,0.0,0.0,0.0,85237.0,2.5
2019-07-28,ALEXANDRIA LA,205,269,4535.261192571683,1577.646358298924,0.0,332.0,715.0,1617.46,5122.95,6740.41,676.0,4335.0,0.0,4335.0,9847.25,0.0,14182.25,2312.0,0.0,2312.0,889.56,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,22611.89,12630.27,5600.0,0.08,279,99.85,42.99,1.75,55.11,1.7571428571428571,0.0,1,0,0,2.6821428571428574,0.4510665445665446,0.0,0.0,89.45620490620493,70.56204906204907,165.35714285714286,136.60714285714286,12.258928571428573,16.630357142857143,0.0,0.0,0.0,0.0,85424.0,2.0
2019-07-28,AMARILLO TX,372,521,7714.308122591347,2683.51691327857,0.0,771.0,621.0,3031.64,4693.07,7724.709999999999,992.0,3272.5,0.0,3272.5,13504.799999999996,3774.0,20551.3,2718.3,1615.0,4333.3,5361.48,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,37005.41,23542.7,10420.54,0.08,521,84.31,33.02,1.0,50.29,1.7571428571428571,0.0,1,0,0,10.985714285714288,0.023480193169158232,0.0,0.0,96.92857142857143,65.80844155844156,175.23809523809524,172.38095238095238,22.96190476190476,30.13333333333333,0.0,0.0,0.0,0.0,145303.0,2.5
2019-07-28,AUSTIN TX,343,379,4576.353767996042,1591.9409158158205,0.0,1743.0,2285.0,2408.74,11066.86,13475.6,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,12690.5,0.0,12690.5,2490.93,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,35726.49,321886.49,70022.7,0.08,384,90.5,39.87,1.02,49.6,1.7571428571428571,0.0,1,0,0,5.018571428571429,0.00041628149187809214,0.0,0.0,98.29047619047621,74.16666666666667,150.28571428571428,151.57142857142858,13.572857142857144,18.96,0.0,0.0,0.0,0.0,86198.0,2.5
2019-07-28,All Other Suddenlink DMA Total,622,743,17177.91762458479,5975.5498157357215,824.0,13542.0,18033.0,7989.23,33656.36,41645.59,7669.0,6672.5,0.0,6672.5,21877.300000000007,0.0,28549.80000000001,14667.6,0.0,14667.6,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,82494.05,6144183.78,1350545.95,0.08,735,86.85350000000003,30.7045,0.6595,55.4915,1.7571428571428571,0.0,1,0,0,6.112470495774067,0.08416910641049531,0.0,0.0,89.3691040363623,67.11241373056842,183.7350546279117,184.47923108637403,15.429028550814268,20.35041769738198,0.0,0.0,0.0,0.0,323555.0,3.939393939393939
2019-07-28,BLUEFIELD-BECKLEY-OAK HILL WV,234,303,4574.336303052726,1591.2391158343705,0.0,551.0,1369.0,3623.93,3943.17,7567.1,942.0,3723.0,0.0,3723.0,14110.0,0.0,17833.0,4811.0,0.0,4811.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,27402.16,185776.22,38776.22,0.08,360,100.6,39.21,2.02,59.36,1.7571428571428571,0.0,1,0,0,3.557142857142858,0.06755639097744362,0.0,0.0,84.42483660130719,60.02507002801121,208.57142857142856,213.57142857142856,13.4,18.65,0.0,0.0,0.0,0.0,86160.0,4.0
2019-07-28,CHARLESTON-HUNTINGTON WV,413,528,11256.286377676799,3915.6375912369044,0.0,1875.0,3603.0,7536.52,10871.31,18407.83,2883.0,0.0,0.0,0.0,17008.5,0.0,17008.5,3457.8,0.0,3457.8,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,57619.46,95926.49,21968.65,0.08,564,94.08,33.64,1.56,58.88,1.7571428571428571,0.0,1,0,0,3.0742857142857143,0.053317332036176016,0.0,0.0,87.76450570550803,64.30844470046083,238.28571428571428,244.28571428571428,13.088571428571427,17.531428571428574,0.0,0.0,0.0,0.0,212018.0,4.0
2019-07-28,DALLAS-FT WORTH TX,505,597,9917.273658325676,3449.8455561805126,1.0,3531.0,7513.0,5450.17,24242.72,29692.89,3629.0,0.0,0.0,0.0,0.0,0.0,0.0,22829.3,0.0,22829.3,5234.12,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,80496.22,1211628.11,355728.65,0.08,618,96.53,41.75,0.88,53.89,1.7571428571428571,0.0,1,0,0,7.3083333333333345,0.03459076512459972,0.0,0.0,94.21428571428572,74.90608465608464,142.44047619047618,167.55952380952382,15.31607142857143,20.24642857142857,0.0,0.0,0.0,0.0,186797.0,2.5
2019-07-28,EUREKA CA,158,225,2963.549819364012,1030.9072359084794,0.0,387.0,815.0,1377.6,1173.38,2550.98,222.0,2660.5,0.0,2660.5,15247.300000000005,0.0,17907.800000000007,2699.6,0.0,2699.6,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,14476.76,6167.57,3208.65,0.08,225,80.2,15.44,0.94,63.83,1.7571428571428571,0.0,1,0,0,4.721428571428572,0.00032738095238095237,0.0,0.0,68.21428571428571,53.964285714285715,318.57142857142856,295.7142857142857,11.957142857142856,15.371428571428574,0.0,0.0,0.0,0.0,55820.0,6.0
2019-07-28,GREENVILLE-NEW BERN-WASH NC,606,732,8669.524682068191,3015.8007360744373,0.0,1193.0,3076.0,7291.57,6173.95,13465.52,1241.0,0.0,0.0,0.0,15436.0,0.0,15436.0,3315.0,0.0,3315.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,61153.51,126605.41,24314.59,0.08,711,88.2,23.61,1.31,63.28,1.7571428571428571,0.0,1,0,0,3.2285714285714286,0.0813894496204279,0.0,0.0,89.8746031746032,67.36287878787878,127.14285714285714,120.0,14.357142857142856,18.771428571428565,0.0,0.0,0.0,0.0,163295.0,1.0
2019-07-28,HOUSTON TX,540,643,9488.509266688565,3300.694591701887,0.0,4307.0,4924.0,5914.08,22736.37,28650.45,3001.0,0.0,0.0,0.0,0.0,0.0,0.0,25610.5,0.0,25610.5,3309.59,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,78748.11,1000651.89,258235.68,0.08,642,84.11,30.12,0.65,53.34,1.7571428571428571,0.0,1,0,0,4.364444444444445,0.15879401651153532,0.0,0.0,94.3988095238095,74.140625,171.52380952380958,157.04761904761904,17.561269841269837,23.1231746031746,0.0,0.0,0.0,0.0,178721.0,2.5
2019-07-28,JONESBORO AR,164,217,2652.807126910813,922.8115703446613,0.0,724.0,549.0,651.83,1372.83,2024.66,610.0,0.0,0.0,0.0,16541.0,0.0,16541.0,2007.7,0.0,2007.7,1302.0,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,217,89.1,38.51,0.99,49.59,1.7571428571428571,0.0,1,0,0,4.942857142857143,0.06952380952380953,0.0,0.0,87.79285714285713,67.90714285714286,138.57142857142858,168.57142857142858,13.057142857142852,18.5,0.0,0.0,0.0,0.0,49967.0,3.5
2019-07-28,LAKE CHARLES LA,248,323,4504.415215412053,1566.9162059509692,0.0,1404.0,737.0,2054.3,3241.09,5295.39,696.0,5805.5,0.0,5805.5,12046.200000000004,0.0,17851.700000000004,3466.3,0.0,3466.3,2622.52,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,21242.16,14075.68,7597.84,0.08,322,94.58,44.18,1.32,49.08,1.7571428571428571,0.0,1,0,0,3.6857142857142864,0.30514247999475275,0.0,0.0,91.07142857142857,72.94642857142857,188.57142857142856,184.28571428571428,14.714285714285715,19.728571428571428,0.0,0.0,0.0,0.0,84843.0,2.0
2019-07-28,LITTLE ROCK AR,317,399,6956.6969451939185,2419.972551823643,0.0,2280.0,2914.0,3867.87,11199.76,15067.63,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,4721.75,0.0,4721.75,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,32268.11,122844.32,39570.81,0.08,400,96.46,35.2,1.1,60.16,1.7571428571428571,0.0,1,0,0,3.583116883116883,0.043507778462947504,0.0,0.0,89.30685714285713,70.12552380952381,142.64935064935068,150.68181818181816,11.094805194805193,15.58655844155844,0.0,0.0,0.0,0.0,131033.0,3.5
2019-07-28,LUBBOCK TX,484,647,7829.303624360289,2723.519512221202,0.0,352.0,691.0,2768.72,4901.29,7670.01,1373.0,3527.5,0.0,3527.5,17023.800000000007,3731.5,24282.80000000001,3757.0,629.0,4386.0,2887.5,0.0,0.0,0.0,0.0,39.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,34250.81,22770.81,11290.81,0.08,681,83.31,33.71,0.62,48.99,1.7571428571428571,0.0,1,0,0,9.157142857142855,0.0180828373015873,0.0,0.0,96.88095238095242,70.59523809523809,188.57142857142856,207.14285714285717,21.728571428571424,28.728571428571428,0.0,0.0,0.0,0.0,147469.0,2.5
2019-07-28,MONROE-EL DORADO LA-AR,170,219,3081.518427365209,1071.9440664027222,0.0,474.0,678.0,1610.18,2848.35,4458.53,456.0,0.0,0.0,0.0,11696.0,0.0,11696.0,1326.0,0.0,1326.0,0.0,0.0,0.0,0.0,0.0,19.99,54.99,1.0,1.0,0.0,1.0,150.0,3.0,0.0,0.0,11434.59,39389.19,11472.43,0.08,219,96.32,39.15,0.83,56.34,1.7571428571428571,0.0,1,0,0,3.2428571428571424,0.06572089947089946,0.0,0.0,91.3051948051948,70.76623376623377,160.71428571428572,206.42857142857144,13.578571428571427,16.871428571428574,0.0,0.0,0.0,0.0,58042.0,2.5
2019-07-28,"NEW YORK, NY",10532,13961,547482.0,186584.1414334977,2417.0,118431.0,150694.0,253566.0,246245.0,499811.0,47929.19,354110.0,38560.25,392670.25,310675.0,53018.75,756364.0,25575.4375,5816.023,31391.4605,5040.0,0.0,0.0,0.0,0.0,24.99,64.99,1.0,1.0,0.0,1.0,200.0,4.0,0.0,1.0,1607480.0,1974938.38,606888.65,1.6216216216216215,13937,108.37,48.06,2.8,57.51,1.7571428571428571,0.0,1,0,0,4.8571428571428585,0.04946772165416154,0.0,0.0,87.76732229123533,67.65011746912764,195.0476190476191,190.47619047619045,15.81809523809524,21.629523809523807,0.0,0.0,0.0,0.0,0.0,1.8571428571428572
